../models/0121_with_larger_training_-StateToProbGainPerTimeEstimator-0121-hl1-hu64-lr0.001-reg0.0001-kp0.7-n1/
Normalize the input for the first 128 dim with total 167 dim
# Training model ----------------
# Train epoch 0 ----------------
Batch 10900: loss 0.000278, reg: 2.37e-07
Batch 11000: loss 0.000277, reg: 2.37e-07
Batch 11100: loss 0.000277, reg: 2.37e-07
Batch 11200: loss 0.000276, reg: 2.37e-07
Batch 11300: loss 0.000275, reg: 2.37e-07
Batch 11400: loss 0.000275, reg: 2.37e-07
Batch 11500: loss 0.000275, reg: 2.37e-07
Batch 11600: loss 0.000274, reg: 2.37e-07
Batch 11700: loss 0.000274, reg: 2.37e-07
Batch 11800: loss 0.000274, reg: 2.37e-07
Batch 11900: loss 0.000275, reg: 2.37e-07
Batch 12000: loss 0.000275, reg: 2.36e-07
Batch 12100: loss 0.000276, reg: 2.36e-07
Batch 12200: loss 0.000277, reg: 2.36e-07
Batch 12300: loss 0.000278, reg: 2.36e-07
Batch 12400: loss 0.000277, reg: 2.36e-07
Batch 12500: loss 0.000278, reg: 2.36e-07
Batch 12600: loss 0.000278, reg: 2.36e-07
Batch 12700: loss 0.000278, reg: 2.36e-07
Batch 12800: loss 0.000278, reg: 2.36e-07
Batch 12900: loss 0.000279, reg: 2.36e-07
Batch 13000: loss 0.000279, reg: 2.36e-07
Batch 13100: loss 0.000278, reg: 2.36e-07
Batch 13200: loss 0.000278, reg: 2.36e-07
Batch 13300: loss 0.000278, reg: 2.36e-07
Batch 13400: loss 0.000277, reg: 2.36e-07
Batch 13500: loss 0.000277, reg: 2.35e-07
Batch 13600: loss 0.000277, reg: 2.35e-07
Batch 13700: loss 0.000277, reg: 2.35e-07
Batch 13800: loss 0.000277, reg: 2.35e-07
Batch 13900: loss 0.000276, reg: 2.35e-07
Batch 14000: loss 0.000276, reg: 2.35e-07
Batch 14100: loss 0.000277, reg: 2.35e-07
Batch 14200: loss 0.000277, reg: 2.35e-07
Batch 14300: loss 0.000278, reg: 2.35e-07
Batch 14400: loss 0.000279, reg: 2.35e-07
Batch 14500: loss 0.000279, reg: 2.35e-07
Batch 14600: loss 0.000279, reg: 2.35e-07
Batch 14700: loss 0.000278, reg: 2.35e-07
Batch 14800: loss 0.000278, reg: 2.35e-07
Batch 14900: loss 0.000278, reg: 2.35e-07
Batch 15000: loss 0.000278, reg: 2.34e-07
Batch 15100: loss 0.000278, reg: 2.34e-07
Batch 15200: loss 0.000278, reg: 2.34e-07
Batch 15300: loss 0.000277, reg: 2.34e-07
Batch 15400: loss 0.000279, reg: 2.34e-07
Batch 15500: loss 0.00028, reg: 2.34e-07
Batch 15600: loss 0.00028, reg: 2.34e-07
Batch 15700: loss 0.000281, reg: 2.34e-07
Batch 15800: loss 0.000281, reg: 2.34e-07
Batch 15900: loss 0.000281, reg: 2.34e-07
Batch 16000: loss 0.00028, reg: 2.34e-07
Batch 16100: loss 0.00028, reg: 2.34e-07
Batch 16200: loss 0.000281, reg: 2.34e-07
Batch 16300: loss 0.000282, reg: 2.34e-07
Batch 16400: loss 0.000282, reg: 2.34e-07
Batch 16500: loss 0.000282, reg: 2.33e-07
Batch 16600: loss 0.000281, reg: 2.33e-07
Batch 16700: loss 0.000281, reg: 2.33e-07
Batch 16800: loss 0.000281, reg: 2.33e-07
Batch 16900: loss 0.00028, reg: 2.33e-07
Batch 17000: loss 0.000279, reg: 2.33e-07
Batch 17100: loss 0.000279, reg: 2.33e-07
Batch 17200: loss 0.000279, reg: 2.33e-07
Batch 17300: loss 0.000278, reg: 2.33e-07
Batch 17400: loss 0.000278, reg: 2.33e-07
Batch 17500: loss 0.000278, reg: 2.33e-07
Batch 17600: loss 0.000277, reg: 2.33e-07
Batch 17700: loss 0.000278, reg: 2.33e-07
Batch 17800: loss 0.000278, reg: 2.33e-07
Batch 17900: loss 0.000278, reg: 2.33e-07
Batch 18000: loss 0.000278, reg: 2.33e-07
Batch 18100: loss 0.000278, reg: 2.33e-07
Batch 18200: loss 0.000278, reg: 2.32e-07
Batch 18300: loss 0.000278, reg: 2.32e-07
Batch 18400: loss 0.000277, reg: 2.32e-07
Batch 18500: loss 0.000278, reg: 2.32e-07
Batch 18600: loss 0.000278, reg: 2.32e-07
Batch 18700: loss 0.000279, reg: 2.32e-07
Batch 18800: loss 0.000279, reg: 2.32e-07
Batch 18900: loss 0.000279, reg: 2.32e-07
Batch 19000: loss 0.000279, reg: 2.32e-07
Batch 19100: loss 0.000279, reg: 2.32e-07
Batch 19200: loss 0.00028, reg: 2.32e-07
Batch 19300: loss 0.000279, reg: 2.32e-07
Batch 19400: loss 0.000279, reg: 2.32e-07
Batch 19500: loss 0.000279, reg: 2.32e-07
Batch 19600: loss 0.000279, reg: 2.32e-07
Batch 19700: loss 0.000278, reg: 2.32e-07
Batch 19800: loss 0.000278, reg: 2.32e-07
Batch 19900: loss 0.000278, reg: 2.32e-07
Batch 20000: loss 0.000277, reg: 2.32e-07
Batch 20100: loss 0.00028, reg: 2.32e-07
Batch 20200: loss 0.00028, reg: 2.31e-07
Batch 20300: loss 0.000281, reg: 2.31e-07
Batch 20400: loss 0.000281, reg: 2.31e-07
# Val epoch 7 ----------------
Batch 0: loss 0.00064, reg: 2.24e-07
Epoch 7:train => loss 0.000281, reg: 2.31e-07, pea: 0.222, r2 0.0492 val => loss 0.000282, reg: 2.24e-07, pea: 0.147, r2 -0.0054 
Decrease lr from 0.0002500000118743628 to 0.0001250000059371814
# Train epoch 8 ----------------
Batch 0: loss 0.000354, reg: 2.24e-07
Batch 100: loss 0.000195, reg: 2.24e-07
Batch 200: loss 0.00022, reg: 2.24e-07
Batch 300: loss 0.000242, reg: 2.24e-07
Batch 400: loss 0.000246, reg: 2.24e-07
Batch 500: loss 0.000243, reg: 2.24e-07
Batch 600: loss 0.000241, reg: 2.24e-07
Batch 700: loss 0.000234, reg: 2.24e-07
Batch 800: loss 0.000228, reg: 2.24e-07
Batch 900: loss 0.000259, reg: 2.24e-07
Batch 1000: loss 0.000296, reg: 2.24e-07
Batch 1100: loss 0.000303, reg: 2.24e-07
Batch 1200: loss 0.000296, reg: 2.24e-07
Batch 1300: loss 0.000297, reg: 2.24e-07
Batch 1400: loss 0.000301, reg: 2.24e-07
Batch 1500: loss 0.000301, reg: 2.24e-07
Batch 1600: loss 0.0003, reg: 2.24e-07
Batch 1700: loss 0.000299, reg: 2.24e-07
Batch 1800: loss 0.0003, reg: 2.24e-07
Batch 1900: loss 0.000301, reg: 2.24e-07
Batch 2000: loss 0.000302, reg: 2.24e-07
Batch 2100: loss 0.000302, reg: 2.24e-07
Batch 2200: loss 0.000299, reg: 2.24e-07
Batch 2300: loss 0.0003, reg: 2.24e-07
Batch 2400: loss 0.0003, reg: 2.24e-07
Batch 2500: loss 0.000298, reg: 2.24e-07
Batch 2600: loss 0.000296, reg: 2.24e-07
Batch 2700: loss 0.000294, reg: 2.24e-07
Batch 2800: loss 0.000292, reg: 2.24e-07
Batch 2900: loss 0.000288, reg: 2.24e-07
Batch 3000: loss 0.000288, reg: 2.24e-07
Batch 3100: loss 0.000286, reg: 2.24e-07
Batch 3200: loss 0.000284, reg: 2.24e-07
Batch 3300: loss 0.000282, reg: 2.24e-07
Batch 3400: loss 0.000281, reg: 2.24e-07
Batch 3500: loss 0.00028, reg: 2.24e-07
Batch 3600: loss 0.00028, reg: 2.24e-07
Batch 3700: loss 0.000279, reg: 2.24e-07
Batch 3800: loss 0.000278, reg: 2.24e-07
Batch 3900: loss 0.000277, reg: 2.24e-07
Batch 4000: loss 0.000277, reg: 2.24e-07
Batch 4100: loss 0.000278, reg: 2.23e-07
Batch 4200: loss 0.00028, reg: 2.23e-07
Batch 4300: loss 0.00028, reg: 2.23e-07
Batch 4400: loss 0.000279, reg: 2.23e-07
Batch 4500: loss 0.000278, reg: 2.23e-07
Batch 4600: loss 0.000278, reg: 2.23e-07
Batch 4700: loss 0.000277, reg: 2.23e-07
Batch 4800: loss 0.000275, reg: 2.23e-07
Batch 4900: loss 0.000274, reg: 2.23e-07
Batch 5000: loss 0.000272, reg: 2.23e-07
Batch 5100: loss 0.000271, reg: 2.23e-07
Batch 5200: loss 0.000273, reg: 2.23e-07
Batch 5300: loss 0.000273, reg: 2.23e-07
Batch 5400: loss 0.000272, reg: 2.23e-07
Batch 5500: loss 0.000271, reg: 2.23e-07
Batch 5600: loss 0.000271, reg: 2.23e-07
Batch 5700: loss 0.000271, reg: 2.23e-07
Batch 5800: loss 0.000272, reg: 2.23e-07
Batch 5900: loss 0.000273, reg: 2.23e-07
Batch 6000: loss 0.000273, reg: 2.23e-07
Batch 6100: loss 0.000272, reg: 2.23e-07
Batch 6200: loss 0.000272, reg: 2.23e-07
Batch 6300: loss 0.000274, reg: 2.23e-07
Batch 6400: loss 0.000274, reg: 2.23e-07
Batch 6500: loss 0.000274, reg: 2.23e-07
Batch 6600: loss 0.000274, reg: 2.23e-07
Batch 6700: loss 0.000273, reg: 2.23e-07
Batch 6800: loss 0.000273, reg: 2.22e-07
Batch 6900: loss 0.000274, reg: 2.22e-07
Batch 7000: loss 0.000274, reg: 2.22e-07
Batch 7100: loss 0.000274, reg: 2.22e-07
Batch 7200: loss 0.000275, reg: 2.22e-07
Batch 7300: loss 0.000276, reg: 2.22e-07
Batch 7400: loss 0.000277, reg: 2.22e-07
Batch 7500: loss 0.000277, reg: 2.22e-07
Batch 7600: loss 0.000279, reg: 2.22e-07
Batch 7700: loss 0.00028, reg: 2.22e-07
Batch 7800: loss 0.00028, reg: 2.22e-07
Batch 7900: loss 0.00028, reg: 2.22e-07
Batch 8000: loss 0.000279, reg: 2.22e-07
Batch 8100: loss 0.000279, reg: 2.22e-07
Batch 8200: loss 0.00028, reg: 2.22e-07
Batch 8300: loss 0.000281, reg: 2.22e-07
Batch 8400: loss 0.000282, reg: 2.22e-07
Batch 8500: loss 0.000282, reg: 2.22e-07
Batch 8600: loss 0.000281, reg: 2.22e-07
Batch 8700: loss 0.00028, reg: 2.22e-07
Batch 8800: loss 0.00028, reg: 2.22e-07
Batch 8900: loss 0.000279, reg: 2.22e-07
Batch 9000: loss 0.000278, reg: 2.22e-07
Batch 9100: loss 0.000278, reg: 2.22e-07
Batch 9200: loss 0.00028, reg: 2.22e-07
Batch 9300: loss 0.000282, reg: 2.22e-07
Batch 9400: loss 0.000283, reg: 2.22e-07
Batch 9500: loss 0.000284, reg: 2.22e-07
Batch 9600: loss 0.000284, reg: 2.22e-07
Batch 9700: loss 0.000284, reg: 2.22e-07
Batch 9800: loss 0.000283, reg: 2.22e-07
Batch 9900: loss 0.000283, reg: 2.22e-07
Batch 10000: loss 0.000283, reg: 2.22e-07
Batch 10100: loss 0.000282, reg: 2.22e-07
Batch 10200: loss 0.000282, reg: 2.22e-07
Batch 10300: loss 0.000281, reg: 2.21e-07
Batch 10400: loss 0.00028, reg: 2.21e-07
Batch 10500: loss 0.000279, reg: 2.21e-07
Batch 10600: loss 0.000278, reg: 2.21e-07
Batch 10700: loss 0.000278, reg: 2.21e-07
Batch 10800: loss 0.000277, reg: 2.21e-07
Batch 10900: loss 0.000276, reg: 2.21e-07
Batch 11000: loss 0.000275, reg: 2.21e-07
Batch 11100: loss 0.000275, reg: 2.21e-07
Batch 11200: loss 0.000274, reg: 2.21e-07
Batch 11300: loss 0.000273, reg: 2.21e-07
Batch 11400: loss 0.000273, reg: 2.21e-07
Batch 11500: loss 0.000273, reg: 2.21e-07
Batch 11600: loss 0.000273, reg: 2.21e-07
Batch 11700: loss 0.000272, reg: 2.21e-07
Batch 11800: loss 0.000273, reg: 2.21e-07
Batch 11900: loss 0.000273, reg: 2.21e-07
Batch 12000: loss 0.000273, reg: 2.21e-07
Batch 12100: loss 0.000274, reg: 2.21e-07
Batch 12200: loss 0.000275, reg: 2.21e-07
Batch 12300: loss 0.000275, reg: 2.21e-07
Batch 12400: loss 0.000275, reg: 2.21e-07
Batch 12500: loss 0.000275, reg: 2.21e-07
Batch 12600: loss 0.000275, reg: 2.21e-07
Batch 12700: loss 0.000275, reg: 2.21e-07
Batch 12800: loss 0.000276, reg: 2.21e-07
Batch 12900: loss 0.000276, reg: 2.21e-07
Batch 13000: loss 0.000277, reg: 2.21e-07
Batch 13100: loss 0.000276, reg: 2.21e-07
Batch 13200: loss 0.000276, reg: 2.21e-07
Batch 13300: loss 0.000276, reg: 2.21e-07
Batch 13400: loss 0.000275, reg: 2.21e-07
Batch 13500: loss 0.000275, reg: 2.21e-07
Batch 13600: loss 0.000276, reg: 2.21e-07
Batch 13700: loss 0.000275, reg: 2.21e-07
Batch 13800: loss 0.000275, reg: 2.21e-07
Batch 13900: loss 0.000275, reg: 2.21e-07
Batch 14000: loss 0.000275, reg: 2.2e-07
Batch 14100: loss 0.000275, reg: 2.2e-07
Batch 14200: loss 0.000276, reg: 2.2e-07
Batch 14300: loss 0.000277, reg: 2.2e-07
Batch 14400: loss 0.000277, reg: 2.2e-07
Batch 14500: loss 0.000277, reg: 2.2e-07
Batch 14600: loss 0.000277, reg: 2.2e-07
Batch 14700: loss 0.000277, reg: 2.2e-07
Batch 14800: loss 0.000276, reg: 2.2e-07
Batch 14900: loss 0.000276, reg: 2.2e-07
Batch 15000: loss 0.000276, reg: 2.2e-07
Batch 15100: loss 0.000276, reg: 2.2e-07
Batch 15200: loss 0.000276, reg: 2.2e-07
Batch 15300: loss 0.000275, reg: 2.2e-07
Batch 15400: loss 0.000277, reg: 2.2e-07
Batch 15500: loss 0.000277, reg: 2.2e-07
Batch 15600: loss 0.000278, reg: 2.2e-07
Batch 15700: loss 0.000279, reg: 2.2e-07
Batch 15800: loss 0.000279, reg: 2.2e-07
Batch 15900: loss 0.000279, reg: 2.2e-07
Batch 16000: loss 0.000279, reg: 2.2e-07
Batch 16100: loss 0.000279, reg: 2.2e-07
Batch 16200: loss 0.000279, reg: 2.2e-07
Batch 16300: loss 0.00028, reg: 2.2e-07
Batch 16400: loss 0.00028, reg: 2.2e-07
Batch 16500: loss 0.00028, reg: 2.2e-07
Batch 16600: loss 0.00028, reg: 2.2e-07
Batch 16700: loss 0.000279, reg: 2.2e-07
Batch 16800: loss 0.000279, reg: 2.2e-07
Batch 16900: loss 0.000279, reg: 2.2e-07
Batch 17000: loss 0.000278, reg: 2.2e-07
Batch 17100: loss 0.000278, reg: 2.2e-07
Batch 17200: loss 0.000278, reg: 2.2e-07
Batch 17300: loss 0.000277, reg: 2.2e-07
Batch 17400: loss 0.000276, reg: 2.2e-07
Batch 17500: loss 0.000276, reg: 2.2e-07
Batch 17600: loss 0.000276, reg: 2.2e-07
Batch 17700: loss 0.000276, reg: 2.2e-07
Batch 17800: loss 0.000277, reg: 2.2e-07
Batch 17900: loss 0.000277, reg: 2.2e-07
Batch 18000: loss 0.000277, reg: 2.19e-07
Batch 18100: loss 0.000277, reg: 2.19e-07
Batch 18200: loss 0.000277, reg: 2.19e-07
Batch 18300: loss 0.000277, reg: 2.19e-07
Batch 18400: loss 0.000277, reg: 2.19e-07
Batch 18500: loss 0.000278, reg: 2.19e-07
Batch 18600: loss 0.000277, reg: 2.19e-07
Batch 18700: loss 0.000278, reg: 2.19e-07
Batch 18800: loss 0.000278, reg: 2.19e-07
Batch 18900: loss 0.000278, reg: 2.19e-07
Batch 19000: loss 0.000278, reg: 2.19e-07
Batch 19100: loss 0.000278, reg: 2.19e-07
Batch 19200: loss 0.000278, reg: 2.19e-07
Batch 19300: loss 0.000278, reg: 2.19e-07
Batch 19400: loss 0.000278, reg: 2.19e-07
Batch 19500: loss 0.000278, reg: 2.19e-07
Batch 19600: loss 0.000278, reg: 2.19e-07
Batch 19700: loss 0.000277, reg: 2.19e-07
Batch 19800: loss 0.000277, reg: 2.19e-07
Batch 19900: loss 0.000276, reg: 2.19e-07
Batch 20000: loss 0.000276, reg: 2.19e-07
Batch 20100: loss 0.000278, reg: 2.19e-07
Batch 20200: loss 0.000279, reg: 2.19e-07
Batch 20300: loss 0.000279, reg: 2.19e-07
Batch 20400: loss 0.00028, reg: 2.19e-07
# Val epoch 8 ----------------
Batch 0: loss 0.000634, reg: 2.12e-07
Epoch 8:train => loss 0.00028, reg: 2.19e-07, pea: 0.23, r2 0.0531 val => loss 0.000278, reg: 2.12e-07, pea: 0.155, r2 0.00777 
Decrease lr from 0.0001250000059371814 to 6.25000029685907e-05
Best epoch: 3, loss: 0.00027683575227687053
# Tesing model ----------------
Restore the best model from epoch 3
Batch 0: loss 0.000178, reg: 3.13e-07
test => loss 0.000323, reg: 3.13e-07, pea: 0.187, r2 0.021 
